Date,Question,Outcome,Side,Price,Size (USDC)
"2026-01-02T19:50:19.000Z","Spread: AC Milan (-1.5)","Cagliari Calcio","BUY","66.0¢","$35.47"
"2026-01-02T19:50:07.000Z","Will AC Milan win on 2026-01-02?","Yes","BUY","59.0¢","$10.68"
"2026-01-02T19:50:01.000Z","Will Toulouse FC win on 2026-01-02?","No","BUY","62.0¢","$28.23"
"2026-01-02T19:49:59.000Z","Cagliari Calcio vs. AC Milan: O/U 1.5","Under","BUY","28.0¢","$64.56"
"2026-01-02T19:49:37.000Z","Spread: Texas State (-17.5)","Texas State","BUY","26.0¢","$200.00"
"2026-01-02T19:49:35.000Z","Spread: Texas State (-17.5)","Texas State","BUY","26.0¢","$5.00"
"2026-01-02T19:49:07.000Z","SD Eibar vs. CD Mirandés: O/U 3.5","Under","BUY","62.0¢","$34.18"
"2026-01-02T19:48:43.000Z","Will Cagliari Calcio vs. AC Milan end in a draw?","No","BUY","74.0¢","$1000.11"
"2026-01-02T19:47:23.000Z","Cagliari Calcio vs. AC Milan: O/U 1.5","Under","BUY","28.0¢","$69.44"
"2026-01-02T19:47:21.000Z","Cagliari Calcio vs. AC Milan: O/U 3.5","Under","BUY","75.0¢","$8.84"
"2026-01-02T19:46:59.000Z","Spread: Racing Club de Lens (-1.5)","Racing Club de Lens","BUY","11.0¢","$10.98"
"2026-01-02T19:46:31.000Z","Spread: AC Milan (-1.5)","AC Milan","BUY","33.0¢","$1.49"
"2026-01-02T19:46:29.000Z","Cagliari Calcio vs. AC Milan: Both Teams to Score","Yes","BUY","44.0¢","$200.00"
"2026-01-02T19:46:27.000Z","Will AC Milan win on 2026-01-02?","No","BUY","37.0¢","$3.08"
"2026-01-02T19:46:19.000Z","Will AC Milan win on 2026-01-02?","No","BUY","37.0¢","$3.08"
"2026-01-02T19:46:17.000Z","Will AC Milan win on 2026-01-02?","No","BUY","37.0¢","$15.63"
"2026-01-02T19:46:07.000Z","Will AC Milan win on 2026-01-02?","No","BUY","37.0¢","$5.79"
"2026-01-02T19:45:59.000Z","Will AC Milan win on 2026-01-02?","No","BUY","38.0¢","$1.77"
"2026-01-02T19:45:57.000Z","Will AC Milan win on 2026-01-02?","No","BUY","38.0¢","$9.10"
"2026-01-02T19:45:55.000Z","Will AC Milan win on 2026-01-02?","No","BUY","38.0¢","$3.23"
"2026-01-02T19:45:45.000Z","Spread: AC Milan (-1.5)","Cagliari Calcio","BUY","64.0¢","$10.63"
"2026-01-02T19:42:33.000Z","Cagliari Calcio vs. AC Milan: O/U 2.5","Under","BUY","54.0¢","$90.45"
"2026-01-02T19:42:31.000Z","Cagliari Calcio vs. AC Milan: O/U 2.5","Under","BUY","54.0¢","$5908.65"
"2026-01-02T19:41:23.000Z","Will SD Eibar win on 2026-01-02?","No","BUY","37.0¢","$302.06"
"2026-01-02T19:40:51.000Z","Rice vs. Texas State","Texas State","BUY","87.0¢","$769.23"
"2026-01-02T19:38:53.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","3.0¢","$5010.00"
"2026-01-02T19:38:49.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","3.0¢","$1947.00"
"2026-01-02T19:38:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$3.06"
"2026-01-02T19:38:45.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$3.06"
"2026-01-02T19:38:45.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$5.10"
"2026-01-02T19:38:45.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","3.0¢","$1249.00"
"2026-01-02T19:38:43.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$102.04"
"2026-01-02T19:38:39.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","3.0¢","$100.00"
"2026-01-02T19:38:39.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","3.0¢","$76.36"
"2026-01-02T19:38:31.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","3.0¢","$34.68"
"2026-01-02T19:38:07.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$26.31"
"2026-01-02T19:38:07.000Z","Will Melbourne City FC win on 2026-01-03?","No","BUY","54.0¢","$5999.11"
"2026-01-02T19:38:03.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$10.20"
"2026-01-02T19:38:01.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","2.0¢","$2.75"
"2026-01-02T19:37:59.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","2.0¢","$7.69"
"2026-01-02T19:37:55.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","4.0¢","$10.00"
"2026-01-02T19:37:55.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","2.0¢","$14.94"
"2026-01-02T19:37:55.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$204.08"
"2026-01-02T19:37:47.000Z","Rice vs. Texas State","Texas State","BUY","87.0¢","$0.14"
"2026-01-02T19:37:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$1.02"
"2026-01-02T19:37:43.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","2.0¢","$62.00"
"2026-01-02T19:37:39.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","3.0¢","$1000.11"
"2026-01-02T19:37:37.000Z","Spread: Texas State (-13.5)","Texas State","BUY","43.0¢","$66.00"
"2026-01-02T19:36:43.000Z","Will Melbourne City FC win on 2026-01-03?","No","BUY","54.0¢","$5999.11"
"2026-01-02T19:35:33.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","10.0¢","$20.01"
"2026-01-02T19:35:17.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","9.0¢","$15.00"
"2026-01-02T19:35:15.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","0.2¢","$5.00"
"2026-01-02T19:35:13.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","11.0¢","$31.00"
"2026-01-02T19:35:13.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","11.0¢","$1.12"
"2026-01-02T19:35:03.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","11.0¢","$1000.11"
"2026-01-02T19:35:01.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","9.0¢","$31.90"
"2026-01-02T19:34:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","9.0¢","$53.82"
"2026-01-02T19:34:47.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","9.0¢","$6.69"
"2026-01-02T19:34:43.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","0.2¢","$495.00"
"2026-01-02T19:34:35.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","14.0¢","$338.00"
"2026-01-02T19:34:33.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","7.0¢","$1040.21"
"2026-01-02T19:34:29.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","9.0¢","$100.00"
"2026-01-02T19:34:27.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","13.0¢","$26.00"
"2026-01-02T19:34:27.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","6.0¢","$256.12"
"2026-01-02T19:34:25.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","8.0¢","$6.67"
"2026-01-02T19:34:23.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","11.0¢","$29.00"
"2026-01-02T19:34:23.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","5.0¢","$1536.73"
"2026-01-02T19:33:51.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","10.7¢","$1640.82"
"2026-01-02T19:33:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","10.0¢","$178.00"
"2026-01-02T19:33:47.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","9.0¢","$40.00"
"2026-01-02T19:32:05.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","14.0¢","$15.28"
"2026-01-02T19:31:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$2.29"
"2026-01-02T19:31:57.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","80.0¢","$64.27"
"2026-01-02T19:31:47.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","13.0¢","$268.63"
"2026-01-02T19:31:41.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$38.67"
"2026-01-02T19:31:13.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","83.0¢","$214.14"
"2026-01-02T19:31:11.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","83.0¢","$87.55"
"2026-01-02T19:31:05.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","82.0¢","$582.50"
"2026-01-02T19:31:05.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$100.00"
"2026-01-02T19:31:05.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$12.00"
"2026-01-02T19:31:03.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$100.00"
"2026-01-02T19:31:03.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$100.00"
"2026-01-02T19:31:03.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$25.00"
"2026-01-02T19:31:01.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$100.00"
"2026-01-02T19:30:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$24.60"
"2026-01-02T19:30:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$4.60"
"2026-01-02T19:30:39.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$103.00"
"2026-01-02T19:30:39.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$889.49"
"2026-01-02T19:30:39.000Z","Cagliari Calcio vs. AC Milan: O/U 2.5","Over","BUY","44.0¢","$5999.11"
"2026-01-02T19:30:39.000Z","Cagliari Calcio vs. AC Milan: O/U 2.5","Over","BUY","43.0¢","$5999.11"
"2026-01-02T19:30:31.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","83.0¢","$25.00"
"2026-01-02T19:30:27.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$3.49"
"2026-01-02T19:30:25.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$2.95"
"2026-01-02T19:30:23.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$1.16"
"2026-01-02T19:30:19.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$404.60"
"2026-01-02T19:30:19.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$103.42"
"2026-01-02T19:30:17.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","82.0¢","$66.67"
"2026-01-02T19:30:15.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","82.0¢","$100.00"
"2026-01-02T19:30:11.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","98.3¢","$274.11"
"2026-01-02T19:30:09.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$893.10"
"2026-01-02T19:30:17.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","82.0¢","$66.67"
"2026-01-02T19:30:15.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","82.0¢","$100.00"
"2026-01-02T19:30:11.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","No","BUY","98.3¢","$274.11"
"2026-01-02T19:30:09.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$893.10"
"2026-01-02T19:29:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","82.0¢","$357.00"
"2026-01-02T19:29:45.000Z","Rice vs. Texas State","Rice","BUY","8.0¢","$1.42"
"2026-01-02T19:29:45.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","15.0¢","$301.65"
"2026-01-02T19:29:37.000Z","Rice vs. Texas State","Rice","BUY","8.0¢","$3.08"
"2026-01-02T19:29:31.000Z","Rice vs. Texas State","Rice","BUY","8.0¢","$1.28"
"2026-01-02T19:29:27.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","0.4¢","$25.00"
"2026-01-02T19:29:17.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$1000.11"
"2026-01-02T19:29:15.000Z","Rice vs. Texas State","Rice","BUY","8.0¢","$464.00"
"2026-01-02T19:29:09.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","15.0¢","$47.05"
"2026-01-02T19:29:01.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","13.0¢","$40.00"
"2026-01-02T19:28:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","9.0¢","$142.00"
"2026-01-02T19:28:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","9.0¢","$2.20"
"2026-01-02T19:28:57.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","0.4¢","$662.96"
"2026-01-02T19:28:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","8.0¢","$474.97"
"2026-01-02T19:28:45.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","14.0¢","$3791.85"
"2026-01-02T19:28:41.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","0.4¢","$312.15"
"2026-01-02T19:28:35.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$250.00"
"2026-01-02T19:28:33.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","12.0¢","$100.00"
"2026-01-02T19:28:27.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$400.00"
"2026-01-02T19:28:23.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$4.46"
"2026-01-02T19:28:21.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$64.00"
"2026-01-02T19:28:13.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.0¢","$6.00"
"2026-01-02T19:28:09.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","13.4¢","$1531.11"
"2026-01-02T19:27:55.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","83.0¢","$10.00"
"2026-01-02T19:27:49.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$22.72"
"2026-01-02T19:27:49.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$23.80"
"2026-01-02T19:27:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$23.80"
"2026-01-02T19:27:45.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$23.80"
"2026-01-02T19:27:43.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$23.80"
"2026-01-02T19:27:41.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$26.31"
"2026-01-02T19:27:39.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","13.0¢","$100.00"
"2026-01-02T19:27:37.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","13.0¢","$200.00"
"2026-01-02T19:27:37.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$170.00"
"2026-01-02T19:27:37.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","13.0¢","$80.00"
"2026-01-02T19:27:37.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","13.0¢","$100.00"
"2026-01-02T19:27:33.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","12.0¢","$11.00"
"2026-01-02T19:27:21.000Z","Rice vs. Texas State","Texas State","BUY","91.0¢","$576.25"
"2026-01-02T19:27:15.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","83.0¢","$488.40"
"2026-01-02T19:26:57.000Z","Spread: Texas State (-17.5)","Texas State","BUY","51.0¢","$7.55"
"2026-01-02T19:26:47.000Z","Rice vs. Texas State","Texas State","BUY","93.0¢","$225.26"
"2026-01-02T19:26:41.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","19.0¢","$100.00"
"2026-01-02T19:26:39.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","21.0¢","$392.58"
"2026-01-02T19:26:37.000Z","Rice vs. Texas State","Texas State","BUY","93.0¢","$708.41"
"2026-01-02T19:26:35.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$25.00"
"2026-01-02T19:26:33.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$57.00"
"2026-01-02T19:26:31.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$25.00"
"2026-01-02T19:26:29.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$25.00"
"2026-01-02T19:26:27.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","21.0¢","$181.00"
"2026-01-02T19:26:27.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","2.1¢","$100.00"
"2026-01-02T19:26:23.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","21.0¢","$60.00"
"2026-01-02T19:26:23.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","18.0¢","$30.86"
"2026-01-02T19:26:19.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","2.1¢","$396.75"
"2026-01-02T19:26:09.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$120.06"
"2026-01-02T19:26:05.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","21.0¢","$534.00"
"2026-01-02T19:26:01.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$25.00"
"2026-01-02T19:25:55.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$45.06"
"2026-01-02T19:25:53.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","78.0¢","$556.97"
"2026-01-02T19:25:53.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","77.0¢","$35.87"
"2026-01-02T19:25:51.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$250.00"
"2026-01-02T19:25:51.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","22.0¢","$100.00"
"2026-01-02T19:25:31.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","20.0¢","$9.34"
"2026-01-02T19:25:27.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","21.0¢","$8.92"
"2026-01-02T19:25:27.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","2.0¢","$100.00"
"2026-01-02T19:25:19.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","1.3¢","$21.27"
"2026-01-02T19:25:07.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","78.0¢","$443.14"
"2026-01-02T19:24:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","76.0¢","$35.00"
"2026-01-02T19:24:45.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","76.0¢","$31.63"
"2026-01-02T19:24:37.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","76.0¢","$210.86"
"2026-01-02T19:24:27.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","1.1¢","$1000.11"
"2026-01-02T19:24:27.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","0.1¢","$2999.11"
"2026-01-02T19:24:27.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","0.1¢","$1000.11"
"2026-01-02T19:24:23.000Z","Spread: Texas State (-17.5)","Texas State","BUY","46.0¢","$5.82"
"2026-01-02T19:24:07.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","23.0¢","$1000.11"
"2026-01-02T19:24:07.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","22.0¢","$141.97"
"2026-01-02T19:23:59.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","75.0¢","$41.66"
"2026-01-02T19:23:57.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","3.1¢","$52.13"
"2026-01-02T19:23:55.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","75.0¢","$68.48"
"2026-01-02T19:23:55.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","75.0¢","$7.24"
"2026-01-02T19:23:35.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","24.0¢","$244.46"
"2026-01-02T19:23:27.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","78.0¢","$100.00"
"2026-01-02T19:22:55.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","72.0¢","$38.65"
"2026-01-02T19:22:55.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","72.0¢","$8.00"
"2026-01-02T19:22:55.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","75.0¢","$2.87"
"2026-01-02T19:22:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","71.0¢","$1000.11"
"2026-01-02T19:22:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","70.0¢","$975.83"
"2026-01-02T19:22:35.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","28.0¢","$8.00"
"2026-01-02T19:22:35.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","3.6¢","$9.34"
"2026-01-02T19:22:33.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","27.0¢","$2.74"
"2026-01-02T19:22:09.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","Yes","BUY","68.0¢","$34.26"
"2026-01-02T19:22:05.000Z","Rice vs. Texas State","Texas State","BUY","94.0¢","$70.19"
"2026-01-02T19:22:03.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","3.1¢","$1.10"
"2026-01-02T19:21:25.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","30.4¢","$101.94"
"2026-01-02T19:21:23.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","Yes","BUY","26.0¢","$65.76"
"2026-01-02T19:21:01.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","28.0¢","$18.04"
"2026-01-02T19:20:55.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","28.0¢","$219.96"
"2026-01-02T19:20:31.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","4.1¢","$5.00"
"2026-01-02T19:20:23.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","28.0¢","$4.17"
"2026-01-02T19:20:15.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","28.0¢","$4.94"
"2026-01-02T19:20:13.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","4.0¢","$7.80"
"2026-01-02T19:20:05.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","74.0¢","$3.85"
"2026-01-02T19:20:01.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","28.0¢","$1.39"
"2026-01-02T19:19:59.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","74.0¢","$5.19"
"2026-01-02T19:19:51.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","74.0¢","$10.00"
"2026-01-02T19:19:45.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","74.0¢","$71.75"
"2026-01-02T19:19:43.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","28.0¢","$751.60"
"2026-01-02T19:18:57.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","4.0¢","$0.52"
"2026-01-02T19:18:49.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","29.0¢","$25.00"
"2026-01-02T19:18:47.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","29.0¢","$232.71"
"2026-01-02T19:18:21.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","74.0¢","$3.85"
"2026-01-02T19:18:05.000Z","Rice vs. Texas State","Texas State","BUY","93.0¢","$66.43"
"2026-01-02T19:17:31.000Z","Will Al Nassr Saudi Club win on 2026-01-02?","Yes","BUY","4.0¢","$222.19"
"2026-01-02T19:17:21.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","31.0¢","$3.45"
"2026-01-02T19:17:21.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","31.0¢","$2.10"
"2026-01-02T19:17:19.000Z","Will Al Ahli Saudi Club vs. Al Nassr Saudi Club end in a draw?","No","BUY","72.0¢","$237.74"
"2026-01-02T19:17:19.000Z","Spread: Texas State (-17.5)","Texas State","BUY","59.0¢","$32.00"
"2026-01-02T19:17:01.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","31.0¢","$7.25"
"2026-01-02T19:16:53.000Z","Will Al Ahli Saudi Club win on 2026-01-02?","No","BUY","31.0¢","$515.00"
